Date,News_items
2021-08-01 00:00:00,"['Upcoming TVS Bikes In India – Creon E-Scooter To Zeppelin R Cruiser - GaadiWaadi.com', ""FIIs cut stake in India's biggest companies in June quarter | Mint - Mint"", 'GST Annual Returns - BIG! Businesses can now self-certify returns; No MANDATORY audit by CA - Zee Business', 'MG Motor retails 4,225 units in July, registers 100% sales growth - HT Auto', 'Mercedes-Benz W115 Imagined As Modern-day EV - GaadiWaadi.com']"
2021-08-02 00:00:00,"['इस शहर में लॉन्च हुआ TVS iQube, सिंगल चार्ज पर 75 किलोमीटर का देता है सफर - NBT नवभारत टाइम्स (Navbharat Times)', '2021 Hero Maestro Edge 125 Vs TVS Ntorq 125 – Specs Comparison - GaadiWaadi.com', 'Huawei teams up with GAC Motor for level 4 smart SUV - ZDNet', 'Patil Automation launches Evtric Axis and Evtric Ride e-scooters at Rs 64,994 - Autocar Professional', 'European suppliers race to partner Indian electric 2-, 3-wheeler OEMs - Autocar Professional']"
2021-08-03 00:00:00,"['TVS Motor reports 10% YoY sales growth at 2.78 lakh units in July - CNBCTV18', 'TVS Sales July 2021 YoY Vs MoM - Apache, Ntorq, Jupiter, XL100 - RushLane', 'TVS के दोपहिया वाहनों का दिखा दबदबा, जुलाई महीने में बिके 2.62 लाख से भी ज्यादा यूनिट्स - NBT नवभारत टाइम्स (Navbharat Times)', 'Auto Expo 2022 Postponed Citing Uncertainty Over COVID-19 Third ... - carandbike', 'Ashok Leyland sales up 81% at 8,650 units in July - CNBCTV18']"
2021-08-04 00:00:00,"['Royal Enfield exports grow drastically; domestic sales up by 4 per cent - BikeWale', 'MG One SUV design revealed - EVO India', '2022 KTM RC 390, RC 200 and RC 125 images leaked online - EVO India', 'MG Motor Ties Up With Jio For Connected Car Tech Features In Upcoming Creta-rival - ZigWheels', 'KTM 125 Duke-rival Mutt Akita 125: Details Explained - BikeWale']"
2021-08-05 00:00:00,"['Two Wheeler Sales July 2021 - Hero, Honda, TVS, Bajaj, Suzuki, Royal Enfield - RushLane', 'RBI NEW RULE ALERT! Be ready to pay FINE if you do this - Know how - Zee Business', 'Tata Tiago NRG launched at Rs 6.57 lakh - EVO India', 'बुरी खबर! TVS ने फिर बढ़ाए Apache बाइक मॉडल्स के दाम, जानें कितनी बढ़ीं कीमतें - NBT नवभारत टाइम्स (Navbharat Times)', ""Royal Enfield and Hero bikes transformed into EVs by UK's Saietta Group - Autocar Professional""]"
2021-08-06 00:00:00,"['TVS Apache RR 310 price increased in India! - BikeWale', 'TVS Apache RTR 200 4V, RTR 160 4V get costlier again: Variant-wise prices, difference explained - The Financial Express', 'TVS Apache हुई फिर से महंगी, जानें किस मॉडल का अब कितना प्राइस - Aaj Tak', '2021 Royal Enfield Classic 350 Spied With New Dual-Tone Alloy Wheels - GaadiWaadi.com', 'Most Sold MPVs In July 2021 - Ertiga, Bolero, Innova, XL6, Triber, Carnival - GaadiWaadi.com']"
2021-08-07 00:00:00,"['TVS Ntorq 125 prices increased by nearly Rs 2000 - BikeWale', 'Ultraviolette F77 electric bike nears production: Report - HT Auto', 'Ford, GM & Stellantis Announce Joint Goal Of 50% EV Sales In US ... - carandbike', 'UK-Based Saietta Group Turns Royal Enfield GT650 Into An EV - GaadiWaadi.com', 'Ultraviolette Automotive: Indian EV start-up aims to take on global premium bikes - The Financial Express']"
2021-08-08 00:00:00,"['TVS Motor hikes prices of all variants of its Jupiter scooter - HT Auto', 'Royal Enfield Continental GT and Hero Xtreme 160 R transformed into EVs - Autocar India', 'Toyota Discounts August 2021 – Glanza, Urban Cruiser, Innova, Fortuner - GaadiWaadi.com', 'MG Gloster New Savvy 7-Seater Variant Slated To Launch Soon - Motoroids', '2021 Honda CB400F launched in China - BikeWale']"
2021-08-09 00:00:00,"['TVS Motorcycle, Scooters Price Hike Aug 2021 - Apache, Jupiter, Ntorq, XL100 - RushLane', 'Harley-Davdison rolls out its electric bikes in Europe, US - BikeWale', 'MG Motor India launches Gloster 7-seater variant, gets ADAS and intelligent 4x4 - HT Auto', 'Voge 300 ACX Scrambler Launched In Europe - ZigWheels', 'Simple Tech: Advances in electric motor technology - Overdrive']"
2021-08-10 00:00:00,"[""बुरी खबर! दुनियाभर में तहलका मचाने वाला यह 'स्वदेशी स्कूटर' साल में दूसरी बार हुआ महंगा, जानें कितनी बढ़ी कीमतें - NBT नवभारत टाइम्स (Navbharat Times)"", 'बुरी खबर! TVS Jupiter 110 स्कूटर हुआ महंगा, जानें कितनी बढ़ी कीमतें, पढ़ें नई प्राइस लिस्ट - NBT नवभारत टाइम्स (Navbharat Times)', 'Here’s what Hero’s upcoming electric scooter will look like - Autocar India', 'MG Gloster Savvy 7-Seater With ADAS Launched At Rs. 37.28 Lakh - GaadiWaadi.com', 'BMW G 310 R, G 310 GS prices hiked - Autocar India']"
2021-08-11 00:00:00,"[""विदेशातही 'धमाल' करणारी 'स्वदेशी स्कूटर' झाली महाग, कंपनीने ग्राहकांना दिला झटका - महाराष्ट्र टाइम्स (Maharashtra Times)"", 'Ajooni Biotech Ltd Announces Impressive Results for Q1FY22; Board Approves Rights Issue - Zee Business', 'Two Wheeler Retail Sales July 2021 - Honda, Yamaha, Enfield, Jawa, Hero Electric - RushLane', 'Tata Harrier, Safari: XTA+ variants LAUNCHED - What SUV car buyers should know - Zee Business', 'Andhra Pradesh: Eight class student ends life in Guntur over ... - The Hans India']"
2021-08-12 00:00:00,"['TVS Jupiter ZX Disc BS6: Road Test Review - ZigWheels', 'Tata Motors teases the new Tata Tigor EV - EVO India', 'बुरी खबर! महंगी हो गई TVS Apache RR 310, जानें कितनी बढ़ी कीमतें - NBT नवभारत टाइम्स (Navbharat Times)', 'Upcoming KTM Bikes In India – Next-Gen RC Series To 790 Adventure - GaadiWaadi.com', 'TVS Apache RR 310 झाली महाग, दमदार बाइकसाठी आता मोजावे लागणार जास्त पैसे - महाराष्ट्र टाइम्स (Maharashtra Times)']"
2021-08-13 00:00:00,"['TVS Apache की बाइक्स को खरीदने से पहले जान लें नई कीमतें, 2 मिनट में पढ़ें पूरी प्राइस लिस्ट - NBT नवभारत टाइम्स (Navbharat Times)', 'TVS Hikes Prices Of Scooters & Motorcycles – Complete Details - GaadiWaadi.com', 'Google Meet users can add 25 co-hosts, limit & mute participants - Zee Business', 'IRCTC Q1 results: Net profit at Rs 82.5 crore, revenue rises 85% YoY - CNBCTV18', 'NTA Banaras Hindu University Entrance test details on UET and PET 2021 EXPECTED SOON at bhuet.nta.nic.in -... - Zee Business']"
2021-08-14 00:00:00,"['Hero MotoCorp reports substantial rise in net profit. Is it worth a look? | Mint - Mint', 'SEBI working group considering changes in rules related to preferential issues, Brajesh Kumar Mishra explai... - Zee Business', 'NTA NEET 2021 ALERT! Correction window CLOSES TOMORROW, exams one month away - Check SYLLABUS, EXAM PATTERN... - Zee Business', 'Sterling Gtake E-Mobility secures order worth Rs 60 crore: Right time to be part of EV ecosystem - The Financial Express', 'Here’s What To Expect From Honda’s New 200cc ADV Bike - ZigWheels']"
2021-08-15 00:00:00,"[""India's EV race: Who is winning and who is lagging in the two-wheeler segment? - CNBCTV18"", 'Audi RS5, Suzuki Hayabusa, Volkswagen Taigun and Mercedes-Benz E 53 in the August 2021 issue of evo India - EVO India', 'Mahindra XUV700 unveiled, gets two engine options and AWD - EVO India', ""Chennai-based firm to reveal Asia's first hybrid flying car in October - HT Auto"", 'EXCLUSIVE: 2021 Yamaha Fascino 125 Hybrid Road Test Review ... - ZigWheels']"
2021-08-16 00:00:00,"['Ola launches S1 electric scooter range at Rs 99,999: To primarily challenge Ather 450X - The Financial Express', 'Ola’s first e-scooter at price ₹99,999 - Fortune India', ""Ola Electric Scooter India Launch Today - Here's What To Expect - GaadiWaadi.com"", ""Mahindra's Pininfarina Battista Hyper EV Unveiled In Production Guise - GaadiWaadi.com"", 'This TVS XL100 Moped Modified Into Harley Davidson Forty-Eight Looks Eerily Similar - News18']"
2021-08-17 00:00:00,"[""What powers an EV, how it works; here's all you need to know - CNBCTV18"", 'Simple One electric scooter: Price, range, top speed, battery, motor, bookings, features, all other details - India Today', 'Ola S1 Pro vs Simple One vs TVS iQube vs Bajaj Chetak vs Ather ... - Motoroids', 'Ola Electric To Enter Electric Car Segment In 2 Years’ Time - MotorBeam.com', 'Finally A Hotwheels You Can Ride Around The Town On - ZigWheels']"
2021-08-18 00:00:00,"['Ola Electric Planning To Launch Electric Car In Next 2 Years - GaadiWaadi.com', 'Jagdamba Motors TVS unveils new Apache RTR 160 2V in Nepal with new graphics and wider tyre - Khabarhub', '2021 Tata Tigor EV Unveiled In India; Bookings Open - GaadiWaadi.com', 'Alpha Motor Makes Astonishing Claim Of A $36,000 Electric Pick-Up ... - carandbike', 'Bharat Forge to enter electric vehicle space with 2-wheelers and 3-wheelers - Moneycontrol']"
2021-08-19 00:00:00,"['TVS Ntorq 125 Race XP: Road Test Review - BikeWale', 'MG Astor with Drive AI technology unveiled - EVO India', 'Tata Motors unveils 2021 Tigor EV; Pre-booking starts, will officially launch on THIS date - Zee Business', 'Honda Amaze facelift launched, prices start at Rs 6.32 lakh - EVO India', 'Next generation Nissan Z revealed – 400bhp Toyota GR Supra-rival is ready - EVO India']"
2021-08-20 00:00:00,"['2021 TVS Apache RR 310 Launch Details Revealed - carandbike', 'Jagdamba Motors TVS unveils Apache RTR 160 2V in Nepal - Myrepublica', '2021 TVS Apache RR310 launch details out - HT Auto', '2021 TVS Apache RR 310 India launch date revealed - Times Now', 'Maruti Ertiga best-selling UV in July but Hyundai Creta tops FY2022’s first four months - Autocar Professional']"
2021-08-21 00:00:00,"['2021 TVS Apache RR310: What To Expect? - BikeWale', '2021 TVS Apache RR 310 : दमदार फीचर्स के साथ आ रही है नई बाइक ... - अमर उजाला', ""Honda's most affordable electric scooter is here! - BikeWale"", ""This startup in Nepal aims to propel country's electrification goals - HT Auto"", 'Honda CB200X vs CBF190X: What’s Different? - ZigWheels']"
2021-08-22 00:00:00,"['TVS Sales, Exports Breakup July 2021 - XL100, Apache, Jupiter, NTorq - RushLane', 'Race-spec TVS Apache RR 200: Image Gallery - BikeWale', 'Cash-rich IMPAL to expand into North India - BusinessLine', ""TVS Eurogrip Tyres is 'Technical Partner' for TVS One Make ... - Tires & Parts News"", 'SIAM hosts webinar on Vehicle Scrappage Policy 2021 - Manufacturing Today India']"
2021-08-23 00:00:00,"['TVS Ntorq 125 Race XP: Review Image Gallery - BikeWale', 'बुरी खबर! TVS Apache RTR 160 4V हुई महंगी, जानें कितनी बढ़ी कीमतें? - NBT नवभारत टाइम्स (Navbharat Times)', ""Maruti Suzuki India Sees Hydrogen As 'Interesting Alternative' - carandbike"", 'Piaggio to launch a 300 cc Aprilia bike in India: Report - HT Auto', 'Kia India plans to sell 2 lakh cars in FY22 - HT Auto']"
2021-08-24 00:00:00,"['TVS Motor launches NTORQ 125 Race Edition scooter in Bangladesh - Moneycontrol', 'TVS Ntorq 125 Race Edition launched in Bangladesh - India Today', 'TVS Ntorq 125 Race Edition launched in Bangladesh: First Bluetooth enabled scooter in the country - The Financial Express', 'TVS Ntorq 125 Race Edition launched in Bangladesh - BikeWale', '6 stocks with high financial leverage | Mint - Mint']"
2021-08-25 00:00:00,"['One In Five Cars Sold In India Has A Factory-Fitted Sunroof: Report - carandbike', 'Zomato shares down 14% in 2 sessions as anchor investors lock-in period ends - THIS brokerage bullish on st... - Zee Business', 'Top-Selling 150cc Bikes In July 2021 - MotorBeam.com', 'Tata Motors micro SUV PUNCH LAUNCH this FESTIVE season - Check what we know so far on PRICE, SPECS, HBX tec... - Zee Business', 'Yamaha R15M Spotted, India Launch Soon - ZigWheels']"
2021-08-26 00:00:00,"[""Maruti Suzuki, TVS Motor bosses call for 'concrete action' to revive auto sector | Mint - Mint"", 'TVS iQube Review - The Future is Here - Bike India Magazine', 'Sai Dynamic TVS opens at Deo Nagar, launches special inaugural ... - The Hitavada', 'Tata Nexon EV To Become More Powerful, Details Leaked Online - GaadiWaadi.com', 'Silchar youth rode solo across India to spread awareness against child trafficking - EVO India']"
2021-08-27 00:00:00,"[""Maruti's RC Bhargava, TVS Motor's Venu Srinivasan slam govt for neglecting auto sector - The News Minute"", '2021 TVS Apache RR 310 India launch details revealed - India Today', ""SC orders shifting of ex-Unitech promoters to Mumbai's Arthur Road, Taloja jails - Business Today"", 'Upcoming 2021 Yamaha YZF-R15 M: What we know so far - HT Auto', 'APHA collaborates with Yumzy to serve their customers directly - ANI News']"
2021-08-28 00:00:00,"['New-gen Classic 350 to updated Apache RR310: Top imminent bike launches in India - HT Auto', 'Go ahead! Tata Motors gets NCLT nod for hiving off passenger vehicles biz into separate entity - Zee Business', 'Newgen Software is collaborating with large system integrators; they are taking us to the Fortune 2000 mark... - Zee Business', 'Indian Motorcycle launches the 2022 Indian Chief lineup, prices start from Rs 20.75 lakh - EVO India', 'Tata Motors, Maruti among carmakers approached to set up EV hubs in Jharkhand - HT Auto']"
2021-08-29 00:00:00,"['TVS ची ऑफर; फक्त ७,९९९ रुपयात घरी न्या शानदार XL 100, किंमतही कमी - महाराष्ट्र टाइम्स (Maharashtra Times)', 'TVS ची सर्वात जास्त विक्री होणारी टू-व्हीलर कोणती? २ मिनिटात बघा संपूर्ण लिस्ट - महाराष्ट्र टाइम्स (Maharashtra Times)', 'Maruti’s Swift, Renualt Duster get zero rating in Latin NCAP crash tests - HT Auto', 'What’s ailing India’s auto sector in post-COVID times? - The New Indian Express', 'भारत में इन Top 10 Electric Scooters को लोग खूब पसंद कर रहे हैं, देखें कीमत-खासियत - NBT नवभारत टाइम्स (Navbharat Times)']"
