,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq
146940,LOGI,TMUS,-2.141344810382325,1.94270748331578,185.382103362972,0.0,0.9318086751746574,0.0012524252458938,-0.0095201912803059,0.00021266032833490496,0.058363207310138665
146951,LOGI,TSM,-0.1579768429275602,1.373159245214353,223.11102512882692,0.0,0.9519060957940682,0.0259729697120699,-0.006142567750317797,0.03560717932583908,0.14695870300869673
146956,LOGI,TU,-13.914963303668475,11.84002580261158,115.64476350500736,0.0,0.8417115177954005,0.0441607622548179,1.9778645367093234e-05,0.9908333581854192,0.024808934697335583
146958,LOGI,TXN,-1.939850021577772,2.0670451526312905,174.01515041068697,0.0,0.9233144561033932,0.0409145254570288,-0.004833517329501302,0.03677682285059154,0.1423753861903051
146969,LOGI,URI,-1.474759843864594,1.5423553870164417,121.37684007732464,0.0,0.854180389980751,0.042974023719242,0.0008048977875580936,0.6525060570007055,0.031922669550685345
147006,LOGI,WTW,-7.114546806878344,7.502943765386997,120.9507531128029,0.0,0.8533021711479266,0.0210963175044989,-0.004578142085973378,0.010056893332628089,0.029482503477438304
147010,LOGI,XPO,-1.2951276962472609,1.3238038497679294,114.58076840631831,0.0,0.8392329460699677,0.0294499527971825,-0.00039224052082001794,0.8157506422629837,0.05041503742897613
147011,LOGI,XYL,-3.0244596886482515,3.2598022539947498,131.7440927102435,0.0,0.8734368696287766,0.0495895611710336,-0.0003633613053969445,0.8483406493322526,0.049743318085322064
147022,LOW,LYV,0.1330584043977278,1.0539344279072465,130.75295183812426,0.0,0.8717578341759593,0.0246871302019421,-0.0033078803859547565,0.0060061844410002,0.08733729529614898
147024,LOW,MAA,-1.257704189651587,2.6055658818673746,164.20836639510063,0.0,0.914686151740164,0.0168848517926893,-0.0023793580648247153,0.2580483643313773,0.161512295622942
147029,LOW,MCHP,-0.2030351904845179,1.6763223876688738,166.1358789781587,0.0,0.916489934918728,0.0266235519846203,-0.0035576979260061497,0.09201457204510419,0.17343966507989184
147042,LOW,MLM,-0.9675447768202388,1.831052243346828,135.90297651121915,0.0,0.8801503140442711,0.0359848471844852,-0.0010148150932221636,0.570917417025697,0.14613222382487578
147043,LOW,MMC,-0.8063445170717407,1.7323304960658157,205.8631353756876,0.0,0.943979937653698,0.037309784863636,-0.005457964635798729,0.02762178682183,0.23519625708539438
147048,LOW,MORN,-0.1020483860076967,2.0031374416113645,187.97970865600172,0.0,0.9335559071591556,0.00429015107967,-0.00779750344986694,0.0014171583187687934,0.11620419154010031
147054,LOW,MRVL,0.8579377727994341,1.7956073315640069,144.16200135510934,0.0,0.8920493493094042,0.0224464865802573,-0.005479241124777056,0.004204670155570136,0.11993022825372324
147064,LOW,NDAQ,0.2002549706421063,1.0927423510521928,280.4688052047086,0.0,0.9690186045002328,0.0004291824151337,-0.013692501519164426,5.5800116016138334e-05,0.20565003257057268
147071,LOW,NICE,0.7899354275824171,1.0164714675603426,197.7391132345632,0.0,0.9395661598592406,0.0275186242549446,-0.0073308705683876475,0.004193657902119607,0.11993775909556958
147072,LOW,NKE,-0.1468589687786761,1.3317474029950074,264.1548550252937,0.0,0.965210913988954,0.0064090152661558,-0.010457374012927893,0.001262805061387764,0.19115454974693846
147082,LOW,NVO,-1.1108295876479588,1.805675521831093,166.97711492244147,0.0,0.917259821378371,0.0037450727325627,-0.006385746771109506,0.004126605127793291,0.08672410671673625
147093,LOW,ORCL,-2.517415590761074,3.273358232206478,181.6822871695388,0.0,0.9292017032622631,0.0012898703953735,-0.0061719368448167,0.008866962563928191,0.1270849568171234
147094,LOW,ORLY,-0.4672440562166391,1.238516102424336,182.77962181770403,0.0,0.9299899038100008,0.0438828771692471,-0.004204571325617647,0.06016359622678948,0.2207745194087226
147100,LOW,PAG,-1.325693475633483,1.9221276862847927,104.35681808680744,0.0,0.8123882742502582,0.0465015903886216,-0.0013657240032333676,0.33356154044369435,0.16626806616500878
147101,LOW,PAYX,-1.0789964166923138,2.0030355598725857,181.8045009350884,0.0,0.9292901279687228,0.0285590205009315,-0.0035291156045839447,0.11153954576457363,0.22698632532132768
147108,LOW,PFE,-3.731612052867066,3.994289055281256,109.66535288096809,0.0,0.8270466049016538,0.0208928635682067,-1.2072508684137472e-06,0.9993945948739078,0.027970036566176693
147117,LOW,PLD,-0.2888381093624567,1.6163167950193789,213.8153511537554,0.0,0.9478561998021922,0.0067648740900916,-0.007788807525750587,0.002691056141186546,0.21780717150654683
147145,LOW,ROK,-0.9467444863723397,2.092543138656793,199.55566959411783,0.0,0.9405963492587496,0.0059830535658632,-0.006656602265020123,0.005772126735760939,0.231576100219828
147150,LOW,RS,-1.7041961149997833,2.987702790627412,151.1092965833789,0.0,0.9007851172066608,0.0293618542496532,-0.001991832642192605,0.30737168116806174,0.16152182030976558
147154,LOW,RVTY,-0.210260316803773,1.14900501260936,245.59143317797617,0.0,0.9599714481355692,0.000108479569516,-0.011357807454997388,0.0002946453134113833,0.125181577054426
147180,LOW,SONY,0.4370859683311666,1.484806149298178,217.96335886504625,0.0,0.9497231533001106,0.0022598124310672,-0.00790826386693462,0.0044371725297206385,0.13809114874094774
147191,LOW,STX,-0.5731761602996482,1.142183527973908,101.71913347936427,0.0,0.804459446027166,0.0365760817195445,-0.0011011859920780295,0.44992572970011024,0.07506839283573041
147206,LOW,TECH,0.7467370481356054,1.2521090456870514,188.35538120888867,0.0,0.9338031591693168,0.004590358824578,-0.008632363542452521,0.0005264247128082692,0.08629880271480939
147223,LOW,TRI,-0.5069866796864045,1.919716947981996,193.81408968457285,0.0,0.937248778917534,0.0295071519553754,-0.00601745666549347,0.013358322715090163,0.17372354075755791
147229,LOW,TSCO,-0.6720857560270749,1.6702304637205785,171.49631227932295,0.0,0.9212240439842048,0.0479908396175977,-0.0060471664996304296,0.002673820941794479,0.28735482149946223
147236,LOW,TU,-6.215000462044386,6.290310446324996,147.13557224812206,0.0,0.8959190183152584,0.0090482091213907,-0.0019078658992608226,0.3237087475255681,0.1372008098439207
147246,LOW,UNH,-0.0515526374404471,1.029529324882549,182.6973610102129,0.0,0.9299312629982376,0.0367104027148709,-0.00520899722024794,0.008696329019059725,0.197785713583725
147248,LOW,UPS,-2.22298497429443,3.3994739763284554,177.51476354484788,0.0,0.9260870014609592,0.0034047898105805,-0.004423536791071333,0.05291799313480257,0.14257796112434262
147284,LOW,WSO,-0.8247534537424432,1.682140478013228,257.7621353190191,0.0,0.9635276352015036,0.0003307445098123,-0.006691910166623486,0.039232778795225284,0.1531091385718879
147327,LPLA,MORN,-0.151306310121986,1.2437810976119053,201.3462102601241,0.0,0.9415867451603208,0.0021551533570244,-0.011893944729641833,9.512795357184774e-05,0.13446734793417192
147361,LPLA,NVO,-0.5955670077189134,1.0557591910402313,107.16350783600366,0.0,0.8203445337602809,0.0470794850377226,-0.001867207072394636,0.3091104331293438,0.032847111988987154
147372,LPLA,ORCL,-1.5906573437336244,2.0017552515814807,158.56976373948365,0.0,0.9090724046675684,0.0005947048908298,-0.007086337165722746,0.004014576419265797,0.11937611015951255
147410,LPLA,QCOM,-0.468687229913275,1.7448756049020286,103.55523823509164,0.0,0.8100264829523021,0.0498033729952447,-0.0043245860668722925,0.011829249480906433,0.1018382547403286
147429,LPLA,RS,-1.1601673132821124,1.8625888239107773,165.46702322785725,0.0,0.9158703501942828,0.0034279302917605,-0.005822423432457529,0.01290873416985291,0.2627283796717127
147459,LPLA,SONY,-0.0084508495136241,1.0033683469994203,145.12536765826985,0.0,0.8933254037580705,0.0248037276169528,-0.008042166334822985,0.0001354265088361381,0.13947258317172995
147502,LPLA,TRI,-0.3302201706294819,1.16050844041514,147.23646871903782,0.0,0.8960467927059689,0.0257877044295003,-0.00539547583675553,0.01998791427422928,0.10590656501582008
147503,LPLA,TRMB,-0.7708327695206278,1.7202817194933404,147.13105057657555,0.0,0.8959132868099058,0.0142111100945796,-0.007511301422469034,0.0004316526526165808,0.24103951458198303
147504,LPLA,TROW,-0.6440863798747162,1.4517109592929007,212.4693441342984,0.0,0.9472284133971376,0.0006517722622906,-0.008763360182126284,0.001976762649980133,0.32355068640865337
147515,LPLA,TU,-3.918849991045291,3.888317109595299,146.8641328758507,0.0,0.895574143744822,0.0007573783366141,-0.005909366884954302,0.00972335900544465,0.12956397495913818
147544,LPLA,WAT,-0.7615407690052932,1.3968174470123718,121.86824816702205,0.0,0.8551840364530086,0.0451595117232714,-0.004792093991324391,0.014783810905068452,0.10358655455233601
147562,LPLA,WSM,0.0499735655546318,1.0375913391134652,112.43350661980662,0.0,0.834062330952003,0.0284871252023721,-0.002272179407492409,0.2221718502915454,0.08134999177495783
147604,LRCX,MOH,-1.3286053439265406,1.542722936094605,157.307366338611,0.0,0.9077423348105874,0.0075451966033381,-0.005887348905207315,0.013116708637574174,0.08000898101712539
147605,LRCX,MORN,-3.5163861750717884,4.379518724033534,188.37193460838245,0.0,0.9338140229144029,0.0087784673236905,-0.009254062358755744,0.0006855853333032211,0.12888091509880872
147617,LRCX,MTD,-2.3948047355171265,2.135621566401423,204.14528145588773,0.0,0.9430870523389404,0.0105393689735348,-0.009498314511869044,0.0007931489327043609,0.19194845822546036
147639,LRCX,NVO,-5.325436587765714,3.8053842716711057,120.56882588928414,0.0,0.8525086009481675,0.0466147823937806,-0.002844318169682763,0.13260162290084274,0.0658262077572278
147646,LRCX,ODFL,-0.6046314212045187,1.1824724669159028,235.36120196058823,0.0,0.9565704620404702,0.0042864348109709,-0.01369422541005662,2.92015269790602e-05,0.17426407706091285
147650,LRCX,ORCL,-8.554279384343761,7.033053546313396,148.50533172571517,0.0,0.8976345378878906,0.0014865699821822,-0.003246298583315841,0.15309814157547108,0.06820762193876206
147657,LRCX,PAG,-5.928492593623347,4.10589494988292,93.26596334089874,0.0,0.7757175683671462,0.0487954615191509,-0.0007285103347148258,0.6322326119537258,0.0804293707210827
147669,LRCX,PH,-5.658822794236458,4.957388755706948,189.01606243565388,0.0,0.93423473473681,0.0092160631347476,-0.008147805600839138,0.001978446826620564,0.19409677247740253
147671,LRCX,PHM,-4.96095988017585,2.3349835892435906,149.92175473156635,0.0,0.8993659154037752,0.0036766838719917,-0.0033271725144342424,0.13316636348948238,0.1293224861006883
147674,LRCX,PLD,-3.7861774046764793,3.4805271284750323,169.77436949270418,0.0,0.9197468571103288,0.0195456892056375,-0.007734382243575181,0.001909304800909941,0.11675103253160668
147679,LRCX,POOL,-0.5725329226263731,1.0813564855362954,235.215939370454,0.0,0.9565191369189244,0.0001497456901172,-0.014972495730055584,1.3806729593021352e-05,0.08754358089965908
147688,LRCX,QCOM,-5.067795038981575,6.4131342954857775,132.85286920252435,0.0,0.8752782364966688,0.0445591429045912,-0.004555530301327164,0.009457704835501525,0.31795267982067843
147700,LRCX,RMD,-1.8606921510026404,1.6922353669607104,175.07277297407956,0.0,0.924168131572325,0.0435866448545433,-0.005740626301455831,0.023170672465721364,0.14321253331879646
147702,LRCX,ROK,-5.195168598553463,4.502694453060697,160.80112298264655,0.0,0.9113562703425964,0.0157581464735951,-0.006218950016187265,0.007067080357126871,0.16287565795677805
147707,LRCX,RS,-7.232256144523134,6.64535893337368,186.47206442223853,0.0,0.9325499125194404,0.0006216656322452,-0.006788083139139466,0.010693650554734983,0.1588798895710758
147711,LRCX,RVTY,-3.537573375957577,2.452123262839238,164.465415901497,0.0,0.9149299552989012,0.0173960955618215,-0.006988600729167026,0.003202896782559826,0.15221085517129118
147719,LRCX,SCCO,-6.906028257793693,8.32821859439243,127.99659820552831,0.0,0.8669180435932786,0.0233616077211908,-0.0017687584014083506,0.36038011771018685,0.1220458815245945
147724,LRCX,SHW,-3.0817400702400963,1.878970421455176,183.89896824397152,0.0,0.9307807637146118,0.0108960894941812,-0.008824800686716448,0.0008583886912467662,0.14017461129616682
147734,LRCX,SNPS,-0.8699502417787328,1.706641882430295,241.2118603563101,0.0,0.958565466652098,0.0072337609845535,-0.01204206057812675,4.260418834871755e-05,0.36438935857039634
147737,LRCX,SONY,-2.3082007135422145,3.233702098940895,203.3018075884293,0.0,0.9426409671943043,0.0133008602339938,-0.011331001255789366,8.299119332797259e-05,0.15805855551137582
147748,LRCX,STX,-4.6970606296795925,2.5355154576780543,110.6431083538377,0.0,0.8295712216895319,0.0262604395704581,-0.001515403009600157,0.36629874054848255,0.15160006899234302
147763,LRCX,TECH,-1.7313961537585234,2.765468815820192,226.4020522247094,0.0,0.9532292195006606,0.0019428334703347,-0.011236552995162012,0.0003779441763011059,0.17350706572940044
147767,LRCX,TER,-0.7299544234031174,1.8531632756613703,383.0521433131347,0.0,0.9831483950087224,0.0002130704469943,-0.018714269618198515,2.8684277764631686e-08,0.6619511120693734
147771,LRCX,TGT,-2.4738960047504124,3.5725877288141072,175.6666046212147,0.0,0.9246413858370776,0.0213512861830215,-0.00696321896647305,0.007814428629113666,0.08625856768170237
147776,LRCX,TMO,-2.0481130057272505,1.5565683284409764,183.24103957674475,0.0,0.9303175056109187,0.0139402430116239,-0.00987345097501567,0.00022283581230926784,0.11620739985068507
147781,LRCX,TRMB,-5.760760205360368,6.092105951949561,149.41048762440175,0.0,0.898745873279619,0.0370778300922071,-0.003406191137028176,0.10325546507064558,0.21698824519450421
147782,LRCX,TROW,-5.281925547443836,5.126436532144592,207.5671257357316,0.0,0.9448454167855748,0.009946427794385,-0.0049531277318646694,0.07730506899577716,0.2370743520805927
147788,LRCX,TSM,-0.7923599936069986,1.566644197993935,332.79894725121494,0.0,0.9777964429484166,0.0108739807724218,-0.015057939894975112,4.984188133826103e-05,0.4618980363371191
147790,LRCX,TT,-2.518174936849748,1.8955889767976493,264.0937198106805,0.0,0.9651953660840794,0.0002647368672445,-0.014664098123854583,6.483802498645459e-05,0.1731762886133864
147793,LRCX,TU,-16.642663168107738,13.604514302842793,133.88576782753512,0.0,0.8769593479405906,0.0073074664770987,-0.0025697258837398666,0.20851802558478003,0.09383135929273534
147805,LRCX,UPS,-8.009022292311464,7.352392186066928,156.16462376623463,0.0,0.906513881237116,0.0030234489057618,-0.005270022191290401,0.025768152536924712,0.07668641300799728
147806,LRCX,URI,-2.398189494787452,1.783763145689938,151.79621383038,0.0,0.901592867281622,0.0254513276554626,-0.0037189395674380077,0.08865101469068161,0.17007616906878642
147841,LRCX,WSO,-4.863127014092028,3.5949220246659976,171.10189715180977,0.0,0.9208892095847452,0.0099001400940712,-0.004988333485484489,0.05187114051362425,0.08135679913803762
147851,LRCX,ZBRA,-0.2876472365640897,1.2787821965907875,265.0057764647664,0.0,0.9654262558369754,0.0012569148185164,-0.013927793317907009,4.7111583101884e-05,0.28344136400100384
147900,LULU,NEE,-0.9599805512730072,1.1722612260018943,149.51003242143668,0.0,0.8988670284090461,0.0267947917603071,-0.004191608184107905,0.04580171508462468,0.07213616381908405
147901,LULU,NEM,-2.1772633695260337,7.222798998287888,71.41424381435584,0.0,0.66973054378235,0.0188426681393914,-0.002324905972793034,0.052698088180898,0.009351764131513063
147905,LULU,NICE,-0.2939775044493247,1.0142836625674525,209.3495633586507,0.0,0.9457298564452185,0.0032857220124297,-0.00816726015802276,0.0025186366375966177,0.17417326314459813
147927,LULU,ORCL,-3.0726461285672,3.00093855220894,97.12032168984877,0.0,0.7894931888133188,0.0478347871544846,-0.002392997354022771,0.10076119385885415,0.0664126821037091
147944,LULU,PG,-3.762175950187521,3.899277093467106,133.1682801085761,0.0,0.8757950525797815,0.027364810301191,-0.003475613729941293,0.06996397414275295,0.04825026200181781
147948,LULU,PHM,-1.6177747549162436,1.0142035102228948,106.92055748937756,0.0,0.8196745545506614,0.0260352266875585,-0.0012336830837222676,0.4129532477134409,0.14761172387212107
147966,LULU,RBA,-1.993407729787969,2.7369823727285487,135.10565078894035,0.0,0.8789033616029576,0.0170978717433141,-0.0027516514134181477,0.14657511155615985,0.09460435562787672
147975,LULU,RIO,-2.250856752347683,3.879345404253345,106.13083148615335,0.0,0.8174726023131559,0.0382867835353746,-0.00203597874181046,0.19758485794773303,0.05062135486069208
147984,LULU,RS,-2.522873328461165,2.8431265648476445,108.7414330641388,0.0,0.8246127792814901,0.033406280132404,-0.001527251802641873,0.33524254725693303,0.08242379711864323
147994,LULU,SBAC,-1.1621569847819448,1.0835309206311596,128.71656533052746,0.0,0.8682069885566448,0.0257375470090395,-0.004998803643186446,0.006339531754689248,0.07777501261704445
147998,LULU,SGEN,0.9927240556735498,1.1570925590276002,142.24570166842744,0.0,0.889444910621714,0.0307164865528025,-0.0013217679950977567,0.0049201289136255365,0.05123691286295251
148013,LULU,SO,-5.064105467089092,5.512167192580907,98.4716892240024,0.0,0.794049522876089,0.0264792881524053,-0.0021330851899525887,0.15501800989347214,0.0341287309980296
